block_id,drug_row,drug_col,Row,Col,conc_r,conc_c,replicate,conc_r_unit,line,response,conc_c_unit
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D080T01,76.92036105156176,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D090T01,76.51008544528477,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D092T01,7.011931223845848,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D093N11,154.1533057690506,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D104T01,54.20267596602413,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D105T01,73.66612311210545,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D114T01,19.876868679185694,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D115T01,47.149237185612776,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D131T01,31.17883459691487,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D134T01,36.30193784146372,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,1,10,10,1,uM,D135T01,41.99775652214196,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D013T01,52.00933874481256,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D019T01,51.867076272047164,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D080T01,69.36994045516083,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D090T01,64.5319497462716,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D092T01,0,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D093N11,88.3462099701831,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D104T01,51.051984614856515,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D105T01,63.279158393904076,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D114T01,10.221468016012505,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D115T01,29.535661312829887,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D131T01,34.66545289373914,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D134T01,35.6654202416948,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,2,10,2,1,uM,D135T01,44.600948984628715,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D013T01,66.71847719665543,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D019T01,66.1036194719973,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D080T01,55.47031828380459,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D090T01,65.29129025470249,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D092T01,11.25272912257764,uM
Everolimus_AZD5363,Everolimus,AZD5363,1,3,10,0.4,1,uM,D093N11,116.94875300741292,uM
